a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,DS,1659769403376
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
6.4175,4.0509,-2.3549,0.1131,-0.0381,0.1128,28.6011,-23.0576,-2.7252,-0.0000,-0.0000,-0.0000,1.0000,-2.0317,0.6553,-1.8643,0.0000
6.4778,4.4791,-2.6709,0.0513,0.0993,-0.0587,28.0304,-23.8754,-4.2908,-0.0000,-0.0000,-0.0000,1.0000,-2.0022,0.6137,-1.8743,0.0000
6.8792,4.8937,-1.9403,-0.1841,-0.0359,0.0254,28.3218,-21.7728,-1.0895,-0.0000,-0.0000,-0.0000,1.0000,-1.9176,0.6116,-1.8716,0.0000
7.0192,4.9839,-1.6626,0.0460,0.0450,-0.0236,28.0823,-22.0657,0.3525,-0.0000,-0.0000,-0.0000,1.0000,-1.9488,0.5721,-1.8235,0.0000
6.5149,4.7764,-1.1837,-0.0158,-0.0082,0.0968,26.7242,-23.3459,0.5554,-0.0000,-0.0000,-0.0000,1.0000,-1.9516,0.5884,-1.8079,0.0000
7.0771,5.3386,-1.0277,-0.3002,-0.0530,0.2300,27.5101,-22.2321,0.7919,-0.0000,-0.0000,-0.0000,1.0000,-1.9814,0.5513,-1.7971,0.0000
7.0556,4.2405,-1.8445,0.0705,-0.0093,-0.0694,26.9196,-23.4650,1.6708,-0.0000,-0.0000,-0.0000,1.0000,-1.9828,0.5121,-1.8093,0.0000
7.0109,5.8215,-0.9052,-0.1074,-0.0615,0.0297,31.3400,-22.0169,-0.1419,-0.0000,-0.0000,-0.0000,1.0000,-2.0670,0.5659,-1.7844,0.0000
6.9155,4.4408,-2.5261,0.0630,-0.0008,0.1351,29.4540,-25.9247,-1.0712,-0.0000,-0.0000,-0.0000,1.0000,-2.0212,0.5581,-1.8351,0.0000
6.9035,5.0876,-2.2328,0.0428,0.2293,-0.0140,30.0110,-24.7269,-1.0208,-0.0000,-0.0000,-0.0000,1.0000,-2.0030,0.5710,-1.8530,0.0000
6.6785,4.6938,-2.0301,-0.1000,0.0109,-0.1919,30.8029,-20.9488,-0.6943,-0.0000,-0.0000,-0.0000,1.0000,-1.9682,0.5974,-1.8750,0.0000
6.7395,4.3115,-1.1275,-0.2225,0.0695,0.1117,31.0669,-21.5057,0.8713,-0.0000,-0.0000,-0.0000,1.0000,-1.9392,0.6123,-1.8722,0.0000
6.3273,4.6419,-1.9966,0.0364,0.0791,-0.2718,29.9042,-20.5582,-0.4929,-0.0000,-0.0000,-0.0000,1.0000,-1.9367,0.6035,-1.8569,0.0000
7.0113,5.1311,-1.9834,-0.0680,0.0077,0.0925,30.9479,-19.8746,0.8301,-0.0000,-0.0000,-0.0000,1.0000,-1.9480,0.6212,-1.8390,0.0000
6.2248,5.6810,-1.1721,-0.0755,0.0653,-0.0651,33.6578,-18.6356,-0.6622,-0.0000,-0.0000,-0.0000,1.0000,-2.0411,0.6631,-1.8060,0.0000
