a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,BL,1659769237636
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-2.6777,7.7795,4.1266,0.0151,0.0450,0.1415,-24.9817,-19.0735,48.4390,-0.0000,-0.0000,-0.0000,0.0000,-2.0507,1.1262,0.2166,1.0000
0.2065,7.2412,3.3832,0.0513,-0.0317,0.1724,-37.1704,-17.1768,41.7038,-0.0000,-0.0000,-0.0000,0.0000,-1.7680,1.1499,0.1358,1.0000
-0.1171,7.5090,3.7819,-0.2076,-0.0381,-0.0896,-36.1908,-18.5715,39.6683,-0.0000,-0.0000,-0.0000,0.0000,-1.7230,1.1337,0.1603,1.0000
0.2516,7.7057,2.5045,0.4635,-0.2000,0.0244,-37.9211,-20.1645,40.2313,-0.0000,-0.0000,-0.0000,0.0000,-1.6468,1.0931,0.0967,1.0000
-0.3565,8.3457,4.1857,-0.3940,0.2155,0.0393,-35.1028,-18.9041,36.5417,-0.0000,-0.0000,-0.0000,0.0000,-1.6350,1.1192,0.1674,1.0000
-0.5859,7.3865,3.9379,0.1823,-0.0903,0.1469,-34.5032,-15.6509,33.4747,-0.0000,-0.0000,-0.0000,0.0000,-1.4983,1.1160,0.2102,1.0000
-0.3868,7.4024,3.3190,0.0641,0.0173,0.0734,-36.2213,-11.8973,27.3270,-0.0000,-0.0000,-0.0000,0.0000,-1.3130,1.1300,0.1609,1.0000
-0.3326,8.8940,4.6653,-0.5261,0.1473,-0.0758,-36.1984,-11.7477,22.8333,-0.0000,-0.0000,-0.0000,0.0000,-1.2982,1.1654,0.1787,1.0000
-0.0760,7.0692,6.4043,0.6660,0.3923,0.1842,-36.1588,-7.0816,4.3579,-0.0000,-0.0000,-0.0000,0.0000,-1.5562,0.7465,0.1142,1.0000
1.7680,6.0804,4.8106,0.9919,-0.5984,2.1069,-40.4404,0.2701,-2.5452,-0.0000,-0.0000,-0.0000,0.0000,-1.5406,0.8186,0.1761,1.0000
0.7161,7.5600,4.0863,-0.0094,0.7747,-0.4380,-43.2480,0.2625,-3.3676,-0.0000,-0.0000,-0.0000,0.0000,-1.3109,0.8565,-0.0368,1.0000
1.6199,4.0885,4.2619,-1.1333,1.7526,-0.6340,-46.4828,-2.1210,1.4099,-0.0000,-0.0000,-0.0000,0.0000,-1.2599,0.8043,-0.0720,1.0000
-3.6461,2.3606,9.5467,0.7512,-0.7135,0.1181,-43.1290,-1.6190,-3.9291,-0.0000,-0.0000,-0.0000,0.0000,-1.2427,0.6386,0.1189,1.0000
-0.0437,6.5629,5.3105,0.6361,-1.1087,0.7509,-43.0679,-0.7431,-1.4969,-0.0000,-0.0000,-0.0000,0.0000,-1.3080,0.6495,0.2571,1.0000
0.3693,6.3598,5.7391,0.3379,-0.5515,0.6326,-34.1766,-7.9208,6.2973,-0.0000,-0.0000,-0.0000,0.0000,-1.5409,0.6845,0.0445,1.0000
0.1012,5.6279,7.5934,0.0225,0.1686,-0.2739,-31.6956,-6.5491,7.7621,-0.0000,-0.0000,-0.0000,0.0000,-1.5096,0.6976,-0.0839,1.0000
0.1291,5.3681,6.9893,-0.0329,0.0791,-0.0864,-32.4631,-7.8537,6.5872,-0.0000,-0.0000,-0.0000,0.0000,-1.5370,0.6738,-0.0162,1.0000
-0.4575,6.0736,7.0312,0.3538,-0.4162,0.5027,-35.1624,-6.7719,3.6682,-0.0000,-0.0000,-0.0000,0.0000,-1.5759,0.6618,0.1201,1.0000
-1.6649,6.1419,6.3361,-0.0648,0.1696,-0.3687,-34.9884,-6.0349,0.7477,-0.0000,-0.0000,-0.0000,0.0000,-1.5350,0.6966,0.1545,1.0000
-1.7012,5.2249,6.6258,-0.1863,0.0482,-0.0214,-34.7702,-4.8462,0.9521,-0.0000,-0.0000,-0.0000,0.0000,-1.4973,0.6915,0.1358,1.0000
0.4272,5.6427,6.4079,-0.1649,0.0440,-0.1365,-35.6522,-4.0253,1.5228,-0.0000,-0.0000,-0.0000,0.0000,-1.3757,0.6965,0.0037,1.0000
0.5333,5.6176,6.3907,0.0630,-0.3108,0.2790,-37.0010,-5.1315,2.5269,-0.0000,-0.0000,-0.0000,0.0000,-1.4349,0.6777,-0.0107,1.0000
1.7624,5.6088,7.1680,0.2260,-0.3055,0.3706,-34.2209,-9.0500,9.0271,-0.0000,-0.0000,-0.0000,0.0000,-1.5254,0.6503,-0.1245,1.0000
2.3673,5.6160,6.8257,-0.0446,-0.1659,-0.1216,-32.3486,-12.0163,15.2435,-0.0000,-0.0000,-0.0000,0.0000,-1.6545,0.6585,-0.2272,1.0000
0.2369,5.8334,6.3963,0.1067,-0.0849,-0.0715,-31.4636,-17.9001,14.0549,-0.0000,-0.0000,-0.0000,0.0000,-1.7762,0.6632,-0.1487,1.0000
0.3482,5.7341,7.1409,0.1344,-0.0583,-0.0012,-31.0471,-16.7343,14.5935,-0.0000,-0.0000,-0.0000,0.0000,-1.8095,0.6829,-0.0612,1.0000
-0.4467,5.4045,7.1066,-0.1500,0.2677,-0.2015,-31.1630,-15.3183,11.5402,-0.0000,-0.0000,-0.0000,0.0000,-1.8091,0.6859,-0.0268,1.0000
-0.1043,5.0864,7.0867,-0.0627,0.1089,0.0776,-33.5358,-12.4222,9.4238,-0.0000,-0.0000,-0.0000,0.0000,-1.7427,0.6605,0.0039,1.0000
0.1994,5.4563,7.0459,0.0247,0.0035,0.2033,-36.4044,-7.5867,9.5184,-0.0000,-0.0000,-0.0000,0.0000,-1.6637,0.6663,0.0229,1.0000
-1.0237,4.4117,8.0208,-0.1181,0.1782,0.0031,-34.4879,-7.0770,2.5833,-0.0000,-0.0000,-0.0000,0.0000,-1.6140,0.6240,0.1091,1.0000
-0.8266,4.5633,7.3372,0.0151,0.1068,-0.0076,-35.0479,-6.7703,2.2110,-0.0000,-0.0000,-0.0000,0.0000,-1.5527,0.6190,0.1436,1.0000
-3.0053,5.2233,7.5144,0.0460,0.0887,-0.0609,-34.5718,-5.4840,-2.2202,-0.0000,-0.0000,-0.0000,0.0000,-1.5229,0.6174,0.2168,1.0000
1.1542,5.0018,7.1485,-0.1958,-0.1957,0.0670,-36.1908,-3.7384,2.4139,-0.0000,-0.0000,-0.0000,0.0000,-1.4099,0.6326,0.0322,1.0000
0.1136,2.1771,7.8233,0.0865,-0.0487,-0.0150,-35.7727,-5.6259,2.7237,-0.0000,-0.0000,-0.0000,0.0000,-1.4326,0.5526,0.0594,1.0000
-1.2735,4.5817,7.5663,0.0108,0.1665,0.0947,-35.2600,-3.8513,-1.7517,-0.0000,-0.0000,-0.0000,0.0000,-1.4463,0.5223,0.2005,1.0000
-0.2979,4.4408,7.6521,-0.0169,-0.1510,-0.0396,-34.4269,-0.5005,-2.7206,-0.0000,-0.0000,-0.0000,0.0000,-1.3310,0.5192,0.1450,1.0000
-0.4012,3.9432,8.5004,-0.1394,0.1324,0.0521,-36.2930,-3.0365,-1.0757,-0.0000,-0.0000,-0.0000,0.0000,-1.3476,0.5206,0.0691,1.0000
-0.5033,4.4348,8.1513,0.0225,-0.1041,0.0350,-36.9873,-2.8946,0.0610,-0.0000,-0.0000,-0.0000,0.0000,-1.3691,0.5203,0.0720,1.0000
-1.0273,4.0713,7.8624,0.0119,0.1228,-0.0470,-35.0204,-3.6606,0.0458,-0.0000,-0.0000,-0.0000,0.0000,-1.3561,0.5099,0.0724,1.0000
-0.5556,4.5980,7.7319,0.0641,-0.1286,0.1714,-35.0708,-0.5997,-2.9510,-0.0000,-0.0000,-0.0000,0.0000,-1.2863,0.5210,0.0858,1.0000
-0.4423,4.5509,8.3392,0.1056,-0.0743,0.0915,-35.6613,0.5447,-3.4210,-0.0000,-0.0000,-0.0000,0.0000,-1.2303,0.5308,0.0823,1.0000
-0.0796,4.5972,7.3931,-0.0105,0.0056,-0.0779,-35.6766,1.3153,-1.9608,-0.0000,-0.0000,-0.0000,0.0000,-1.2198,0.5340,0.0340,1.0000
-0.0852,4.7584,7.6976,0.0268,0.0418,-0.1514,-34.8892,-1.8570,1.1429,-0.0000,-0.0000,-0.0000,0.0000,-1.2940,0.5401,0.0135,1.0000
-0.0177,5.7788,6.6581,0.0481,-0.1371,0.0521,-35.5179,-3.7537,1.9043,-0.0000,-0.0000,-0.0000,0.0000,-1.3915,0.5819,0.0051,1.0000
-0.2815,5.4404,7.4174,-0.0531,0.0748,-0.0854,-35.3683,-6.5094,2.6886,-0.0000,-0.0000,-0.0000,0.0000,-1.4367,0.5874,-0.0191,1.0000
-1.0584,5.5601,7.7993,0.1344,-0.2383,0.2630,-34.0286,-5.0903,0.1114,-0.0000,-0.0000,-0.0000,0.0000,-1.4709,0.5984,0.0772,1.0000
-0.7204,5.1435,7.4589,-0.0403,0.0163,0.0531,-36.2183,-3.0167,-0.6241,-0.0000,-0.0000,-0.0000,0.0000,-1.3989,0.6084,0.0830,1.0000
-0.3852,4.8326,7.4262,-0.0840,0.1516,-0.1599,-37.1750,-1.8829,0.0778,-0.0000,-0.0000,-0.0000,0.0000,-1.3087,0.5965,0.0440,1.0000
-0.9207,5.7085,8.3931,-0.1277,0.2112,0.0073,-36.6364,-0.4730,-1.6144,-0.0000,-0.0000,-0.0000,0.0000,-1.2866,0.6143,0.0926,0.0000
-0.8090,4.8626,7.1676,0.0119,0.2208,-0.0619,-32.9239,2.9465,-2.9266,-0.0000,-0.0000,-0.0000,0.0000,-1.2395,0.6171,0.1244,0.0000
-0.8413,5.3047,8.2810,0.2505,-0.0210,0.0361,-34.3536,3.3493,-6.0928,-0.0000,-0.0000,-0.0000,0.0000,-1.1977,0.6093,0.1678,0.0000
-1.3884,4.7856,7.6070,0.2324,-0.1265,0.1767,-33.0963,4.6585,-7.4936,-0.0000,-0.0000,-0.0000,0.0000,-1.1538,0.5988,0.1927,0.0000
-0.7376,5.1794,6.6313,-0.0350,-0.1435,0.2161,-32.3608,6.3843,-9.3857,-0.0000,-0.0000,-0.0000,0.0000,-1.1174,0.5860,0.2033,0.0000
0.4328,4.3510,6.9478,-0.0020,0.1441,-0.3069,-35.4385,1.3489,-4.5837,-0.0000,-0.0000,-0.0000,0.0000,-1.1786,0.5709,0.0625,0.0000
-1.7958,4.2489,8.1253,-0.3908,0.2740,-0.5935,-35.7422,-3.6423,0.5569,-0.0000,-0.0000,-0.0000,0.0000,-1.3071,0.5509,-0.0488,0.0000
0.6806,4.5398,7.5898,0.1078,-0.2106,0.1991,-34.7366,-7.0694,5.3162,-0.0000,-0.0000,-0.0000,0.0000,-1.4911,0.5076,-0.0320,0.0000
-0.9930,4.8462,7.4621,-0.0148,0.0621,-0.2238,-34.1522,-11.7905,5.2933,-0.0000,-0.0000,-0.0000,0.0000,-1.6375,0.5257,-0.0151,0.0000
-0.4112,5.1758,7.2072,0.2548,-0.1478,0.0009,-31.3141,-15.0436,9.4742,-0.0000,-0.0000,-0.0000,0.0000,-1.7361,0.5716,0.0010,0.0000
