613958cf-ac5c-4ece-8f21-f7bff51da6e9,DS,1659765628700
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-5.9414,6.7253,0.3506,-0.2832,0.0290,-0.0321,-19.1437,-28.0777,47.3267,-0.0000,-0.0000,-0.0000,0.0000,2.6303,0.9184,1.0982,1.0000
-6.4805,6.7907,1.3074,0.2303,0.2432,-0.0438,-18.6020,-25.6088,49.4553,-0.0000,-0.0000,-0.0000,0.0000,2.6118,0.9321,1.1588,1.0000
-5.7622,6.8773,0.3194,0.1163,0.1334,0.1639,-28.8666,-19.9265,43.3884,-0.0000,-0.0000,-0.0000,0.0000,2.6332,0.9823,1.3748,1.0000
-5.5515,7.0249,-0.1147,-0.0424,-0.1563,-0.0758,-31.0776,-16.4520,43.0923,-0.0000,-0.0000,-0.0000,0.0000,2.5456,0.9618,1.5172,1.0000
-3.7299,6.8234,3.6278,0.1078,-0.2618,-0.2142,-34.4666,-30.3955,22.5372,-0.0000,-0.0000,-0.0000,0.0000,-2.8530,0.9403,0.9598,1.0000
-8.6560,2.4037,3.1965,0.1163,-0.8573,2.6119,-22.9202,-36.1862,36.6394,-0.0000,-0.0000,-0.0000,0.0000,-2.8817,0.8743,0.7978,1.0000
-1.2515,4.6958,6.7467,-0.1820,0.3838,-0.6510,-20.2698,-32.7072,-10.7712,-0.0000,-0.0000,-0.0000,0.0000,-2.2627,0.5726,0.2935,1.0000
-1.0991,4.8726,7.3193,0.2090,-0.5228,-0.2899,-21.7270,-39.3097,-2.5970,-0.0000,-0.0000,-0.0000,0.0000,-2.4040,0.6366,0.2929,1.0000
-0.4846,4.7042,9.5443,-0.2054,-0.0018,-0.4145,-23.5107,-44.4992,0.1801,-0.0000,-0.0000,-0.0000,0.0000,-2.4695,0.5665,0.2579,1.0000
-7.2821,5.3993,1.0864,0.0801,-0.1095,-0.2292,-15.8508,-23.5703,53.8422,-0.0000,-0.0000,-0.0000,0.0000,2.4158,0.6555,1.3449,1.0000
-7.0874,5.7018,-0.0213,0.0939,-0.0551,-0.1290,-18.2190,-23.8541,50.2533,-0.0000,-0.0000,-0.0000,0.0000,2.4488,0.6829,1.4189,1.0000
-7.3799,6.0868,0.0134,0.1173,0.0631,0.0063,-16.3239,-22.4594,51.7624,-0.0000,-0.0000,-0.0000,0.0000,2.3540,0.7125,1.4381,1.0000
-5.8592,6.4344,1.3533,-0.0382,0.0067,0.1192,-18.0740,-20.6070,51.4099,-0.0000,-0.0000,-0.0000,0.0000,2.3437,0.7518,1.4447,1.0000
-7.4844,6.9982,-0.4279,0.4476,0.2080,-0.1812,-18.3380,-18.6325,53.1403,-0.0000,-0.0000,-0.0000,0.0000,2.2405,0.7605,1.5381,1.0000
-5.9494,6.1471,4.1186,-0.2406,0.0706,0.1202,-13.4567,-30.6641,48.9044,-0.0000,-0.0000,-0.0000,0.0000,2.5975,0.7524,1.2721,1.0000
-12.1599,4.7345,0.0924,0.3432,-0.4951,0.0435,-11.3708,-21.6019,55.3818,-0.0000,-0.0000,-0.0000,0.0000,2.2978,0.6139,1.5026,1.0000
